OfferTermCode,PricePerUnit,instanceType,instanceFamily,LeaseContractLength,PurchaseOption,OfferingClass,Location,vCPU,Memory,Tenancy,operatingSystem,year,networkPerformance,EffectiveDate,DiskType,StorageSize
7NE97W5U4E,3.385,f1.4xlarge,FPGA Instances,1,No Upfront,convertible,AWSGovCloud,16,244,Dedicated,Linux,2018,10.0,2018-08-21,NVMe SSD,940
BPH4J8HBKS,2.173,f1.4xlarge,FPGA Instances,3,No Upfront,standard,AWSGovCloud,16,244,Dedicated,Linux,2018,10.0,2018-08-21,NVMe SSD,940
CUZHX8X6JH,1.612,f1.4xlarge,FPGA Instances,1,Partial Upfront,convertible,AWSGovCloud,16,244,Dedicated,Linux,2018,10.0,2018-08-21,NVMe SSD,940
HU7G6KETJZ,1.402,f1.4xlarge,FPGA Instances,1,Partial Upfront,standard,AWSGovCloud,16,244,Dedicated,Linux,2018,10.0,2018-08-21,NVMe SSD,940
R5XV2EPZQZ,1.158,f1.4xlarge,FPGA Instances,3,Partial Upfront,convertible,AWSGovCloud,16,244,Dedicated,Linux,2018,10.0,2018-08-21,NVMe SSD,940
Z2E3P23VKM,2.501,f1.4xlarge,FPGA Instances,3,No Upfront,convertible,AWSGovCloud,16,244,Dedicated,Linux,2018,10.0,2018-08-21,NVMe SSD,940
38NPMPTW36,3.6706,f1.16xlarge,FPGA Instances,3,Partial Upfront,standard,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
4NA7Y494T4,10.738,f1.16xlarge,FPGA Instances,1,No Upfront,standard,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
7NE97W5U4E,12.3437,f1.16xlarge,FPGA Instances,1,No Upfront,convertible,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
BPH4J8HBKS,7.9334,f1.16xlarge,FPGA Instances,3,No Upfront,standard,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
CUZHX8X6JH,5.8752,f1.16xlarge,FPGA Instances,1,Partial Upfront,convertible,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
HU7G6KETJZ,5.1106,f1.16xlarge,FPGA Instances,1,Partial Upfront,standard,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
R5XV2EPZQZ,4.2226,f1.16xlarge,FPGA Instances,3,Partial Upfront,convertible,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
Z2E3P23VKM,9.1257,f1.16xlarge,FPGA Instances,3,No Upfront,convertible,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
38NPMPTW36,3.6576,f1.16xlarge,FPGA Instances,3,Partial Upfront,standard,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
4NA7Y494T4,10.705,f1.16xlarge,FPGA Instances,1,No Upfront,standard,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
7NE97W5U4E,12.3107,f1.16xlarge,FPGA Instances,1,No Upfront,convertible,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
BPH4J8HBKS,7.9004,f1.16xlarge,FPGA Instances,3,No Upfront,standard,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
CUZHX8X6JH,5.8622,f1.16xlarge,FPGA Instances,1,Partial Upfront,convertible,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
HU7G6KETJZ,5.0976,f1.16xlarge,FPGA Instances,1,Partial Upfront,standard,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
R5XV2EPZQZ,4.2096,f1.16xlarge,FPGA Instances,3,Partial Upfront,convertible,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
Z2E3P23VKM,9.0927,f1.16xlarge,FPGA Instances,3,No Upfront,convertible,AWSGovCloud,64,976,Shared,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
38NPMPTW36,0.5333,f1.2xlarge,FPGA Instances,3,Partial Upfront,standard,EU,8,122,Shared,Linux,2021,10.0,2021-06-01,NVMe SSD,470
4NA7Y494T4,1.2952,f1.2xlarge,FPGA Instances,1,No Upfront,standard,EU,8,122,Shared,Linux,2021,10.0,2021-06-01,NVMe SSD,470
7NE97W5U4E,1.47,f1.2xlarge,FPGA Instances,1,No Upfront,convertible,EU,8,122,Shared,Linux,2021,10.0,2021-06-01,NVMe SSD,470
BPH4J8HBKS,1.0011,f1.2xlarge,FPGA Instances,3,No Upfront,standard,EU,8,122,Shared,Linux,2021,10.0,2021-06-01,NVMe SSD,470
CUZHX8X6JH,0.7681,f1.2xlarge,FPGA Instances,1,Partial Upfront,convertible,EU,8,122,Shared,Linux,2021,10.0,2021-06-01,NVMe SSD,470
HU7G6KETJZ,0.6849,f1.2xlarge,FPGA Instances,1,Partial Upfront,standard,EU,8,122,Shared,Linux,2021,10.0,2021-06-01,NVMe SSD,470
R5XV2EPZQZ,0.5938,f1.2xlarge,FPGA Instances,3,Partial Upfront,convertible,EU,8,122,Shared,Linux,2021,10.0,2021-06-01,NVMe SSD,470
Z2E3P23VKM,1.1318,f1.2xlarge,FPGA Instances,3,No Upfront,convertible,EU,8,122,Shared,Linux,2021,10.0,2021-06-01,NVMe SSD,470
38NPMPTW36,1.098,f1.4xlarge,FPGA Instances,3,Partial Upfront,standard,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
4NA7Y494T4,2.964,f1.4xlarge,FPGA Instances,1,No Upfront,standard,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
7NE97W5U4E,3.389,f1.4xlarge,FPGA Instances,1,No Upfront,convertible,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
BPH4J8HBKS,2.222,f1.4xlarge,FPGA Instances,3,No Upfront,standard,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
CUZHX8X6JH,1.682,f1.4xlarge,FPGA Instances,1,Partial Upfront,convertible,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
HU7G6KETJZ,1.48,f1.4xlarge,FPGA Instances,1,Partial Upfront,standard,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
R5XV2EPZQZ,1.244,f1.4xlarge,FPGA Instances,3,Partial Upfront,convertible,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
Z2E3P23VKM,2.537,f1.4xlarge,FPGA Instances,3,No Upfront,convertible,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
38NPMPTW36,0.994,f1.4xlarge,FPGA Instances,3,Partial Upfront,standard,AWSGovCloud,16,244,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
4NA7Y494T4,2.838,f1.4xlarge,FPGA Instances,1,No Upfront,standard,AWSGovCloud,16,244,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
7NE97W5U4E,3.24,f1.4xlarge,FPGA Instances,1,No Upfront,convertible,AWSGovCloud,16,244,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
BPH4J8HBKS,2.134,f1.4xlarge,FPGA Instances,3,No Upfront,standard,AWSGovCloud,16,244,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
CUZHX8X6JH,1.547,f1.4xlarge,FPGA Instances,1,Partial Upfront,convertible,AWSGovCloud,16,244,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
HU7G6KETJZ,1.355,f1.4xlarge,FPGA Instances,1,Partial Upfront,standard,AWSGovCloud,16,244,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
R5XV2EPZQZ,1.132,f1.4xlarge,FPGA Instances,3,Partial Upfront,convertible,AWSGovCloud,16,244,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
Z2E3P23VKM,2.432,f1.4xlarge,FPGA Instances,3,No Upfront,convertible,AWSGovCloud,16,244,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
38NPMPTW36,1.085,f1.4xlarge,FPGA Instances,3,Partial Upfront,standard,AWSGovCloud,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
4NA7Y494T4,3.106,f1.4xlarge,FPGA Instances,1,No Upfront,standard,AWSGovCloud,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
7NE97W5U4E,3.547,f1.4xlarge,FPGA Instances,1,No Upfront,convertible,AWSGovCloud,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
BPH4J8HBKS,2.331,f1.4xlarge,FPGA Instances,3,No Upfront,standard,AWSGovCloud,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
CUZHX8X6JH,1.693,f1.4xlarge,FPGA Instances,1,Partial Upfront,convertible,AWSGovCloud,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
HU7G6KETJZ,1.483,f1.4xlarge,FPGA Instances,1,Partial Upfront,standard,AWSGovCloud,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
R5XV2EPZQZ,1.237,f1.4xlarge,FPGA Instances,3,Partial Upfront,convertible,AWSGovCloud,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
Z2E3P23VKM,2.659,f1.4xlarge,FPGA Instances,3,No Upfront,convertible,AWSGovCloud,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
38NPMPTW36,0.4842,f1.2xlarge,FPGA Instances,3,Partial Upfront,standard,EU,8,122,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,470
4NA7Y494T4,1.417,f1.2xlarge,FPGA Instances,1,No Upfront,standard,EU,8,122,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,470
7NE97W5U4E,1.6295,f1.2xlarge,FPGA Instances,1,No Upfront,convertible,EU,8,122,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,470
BPH4J8HBKS,1.0458,f1.2xlarge,FPGA Instances,3,No Upfront,standard,EU,8,122,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,470
CUZHX8X6JH,0.776,f1.2xlarge,FPGA Instances,1,Partial Upfront,convertible,EU,8,122,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,470
HU7G6KETJZ,0.6748,f1.2xlarge,FPGA Instances,1,Partial Upfront,standard,EU,8,122,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,470
R5XV2EPZQZ,0.5572,f1.2xlarge,FPGA Instances,3,Partial Upfront,convertible,EU,8,122,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,470
Z2E3P23VKM,1.2036,f1.2xlarge,FPGA Instances,3,No Upfront,convertible,EU,8,122,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,470
38NPMPTW36,0.4987,f1.2xlarge,FPGA Instances,3,Partial Upfront,standard,US,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
4NA7Y494T4,1.3892,f1.2xlarge,FPGA Instances,1,No Upfront,standard,US,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
7NE97W5U4E,1.5732,f1.2xlarge,FPGA Instances,1,No Upfront,convertible,US,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
BPH4J8HBKS,1.0645,f1.2xlarge,FPGA Instances,3,No Upfront,standard,US,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
CUZHX8X6JH,0.753,f1.2xlarge,FPGA Instances,1,Partial Upfront,convertible,US,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
HU7G6KETJZ,0.6654,f1.2xlarge,FPGA Instances,1,Partial Upfront,standard,US,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
R5XV2EPZQZ,0.5616,f1.2xlarge,FPGA Instances,3,Partial Upfront,convertible,US,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
Z2E3P23VKM,1.2004,f1.2xlarge,FPGA Instances,3,No Upfront,convertible,US,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
38NPMPTW36,0.5366,f1.2xlarge,FPGA Instances,3,Partial Upfront,standard,AWSGovCloud,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
4NA7Y494T4,1.5001,f1.2xlarge,FPGA Instances,1,No Upfront,standard,AWSGovCloud,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
7NE97W5U4E,1.7008,f1.2xlarge,FPGA Instances,1,No Upfront,convertible,AWSGovCloud,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
BPH4J8HBKS,1.1463,f1.2xlarge,FPGA Instances,3,No Upfront,standard,AWSGovCloud,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
CUZHX8X6JH,0.8138,f1.2xlarge,FPGA Instances,1,Partial Upfront,convertible,AWSGovCloud,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
HU7G6KETJZ,0.7182,f1.2xlarge,FPGA Instances,1,Partial Upfront,standard,AWSGovCloud,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
R5XV2EPZQZ,0.6056,f1.2xlarge,FPGA Instances,3,Partial Upfront,convertible,AWSGovCloud,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
Z2E3P23VKM,1.2953,f1.2xlarge,FPGA Instances,3,No Upfront,convertible,AWSGovCloud,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
38NPMPTW36,1.059,f1.4xlarge,FPGA Instances,3,Partial Upfront,standard,AsiaPacific,16,244,Shared,Linux,2019,10.0,2019-10-01,NVMe SSD,940
4NA7Y494T4,2.913,f1.4xlarge,FPGA Instances,1,No Upfront,standard,AsiaPacific,16,244,Shared,Linux,2019,10.0,2019-10-01,NVMe SSD,940
7NE97W5U4E,3.35,f1.4xlarge,FPGA Instances,1,No Upfront,convertible,AsiaPacific,16,244,Shared,Linux,2019,10.0,2019-10-01,NVMe SSD,940
BPH4J8HBKS,2.288,f1.4xlarge,FPGA Instances,3,No Upfront,standard,AsiaPacific,16,244,Shared,Linux,2019,10.0,2019-10-01,NVMe SSD,940
CUZHX8X6JH,1.595,f1.4xlarge,FPGA Instances,1,Partial Upfront,convertible,AsiaPacific,16,244,Shared,Linux,2019,10.0,2019-10-01,NVMe SSD,940
HU7G6KETJZ,1.387,f1.4xlarge,FPGA Instances,1,Partial Upfront,standard,AsiaPacific,16,244,Shared,Linux,2019,10.0,2019-10-01,NVMe SSD,940
R5XV2EPZQZ,1.218,f1.4xlarge,FPGA Instances,3,Partial Upfront,convertible,AsiaPacific,16,244,Shared,Linux,2019,10.0,2019-10-01,NVMe SSD,940
Z2E3P23VKM,2.631,f1.4xlarge,FPGA Instances,3,No Upfront,convertible,AsiaPacific,16,244,Shared,Linux,2019,10.0,2019-10-01,NVMe SSD,940
38NPMPTW36,1.165,f1.4xlarge,FPGA Instances,3,Partial Upfront,standard,AsiaPacific,16,244,Dedicated,Linux,2019,10.0,2019-10-01,NVMe SSD,940
4NA7Y494T4,3.205,f1.4xlarge,FPGA Instances,1,No Upfront,standard,AsiaPacific,16,244,Dedicated,Linux,2019,10.0,2019-10-01,NVMe SSD,940
7NE97W5U4E,3.685,f1.4xlarge,FPGA Instances,1,No Upfront,convertible,AsiaPacific,16,244,Dedicated,Linux,2019,10.0,2019-10-01,NVMe SSD,940
BPH4J8HBKS,2.517,f1.4xlarge,FPGA Instances,3,No Upfront,standard,AsiaPacific,16,244,Dedicated,Linux,2019,10.0,2019-10-01,NVMe SSD,940
CUZHX8X6JH,1.755,f1.4xlarge,FPGA Instances,1,Partial Upfront,convertible,AsiaPacific,16,244,Dedicated,Linux,2019,10.0,2019-10-01,NVMe SSD,940
HU7G6KETJZ,1.526,f1.4xlarge,FPGA Instances,1,Partial Upfront,standard,AsiaPacific,16,244,Dedicated,Linux,2019,10.0,2019-10-01,NVMe SSD,940
R5XV2EPZQZ,1.34,f1.4xlarge,FPGA Instances,3,Partial Upfront,convertible,AsiaPacific,16,244,Dedicated,Linux,2019,10.0,2019-10-01,NVMe SSD,940
Z2E3P23VKM,2.894,f1.4xlarge,FPGA Instances,3,No Upfront,convertible,AsiaPacific,16,244,Dedicated,Linux,2019,10.0,2019-10-01,NVMe SSD,940
38NPMPTW36,0.5823,f1.2xlarge,FPGA Instances,3,Partial Upfront,standard,AWSGovCloud,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
4NA7Y494T4,1.6339,f1.2xlarge,FPGA Instances,1,No Upfront,standard,AWSGovCloud,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
7NE97W5U4E,1.8547,f1.2xlarge,FPGA Instances,1,No Upfront,convertible,AWSGovCloud,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
BPH4J8HBKS,1.245,f1.2xlarge,FPGA Instances,3,No Upfront,standard,AWSGovCloud,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
CUZHX8X6JH,0.8871,f1.2xlarge,FPGA Instances,1,Partial Upfront,convertible,AWSGovCloud,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
HU7G6KETJZ,0.7819,f1.2xlarge,FPGA Instances,1,Partial Upfront,standard,AWSGovCloud,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
R5XV2EPZQZ,0.6582,f1.2xlarge,FPGA Instances,3,Partial Upfront,convertible,AWSGovCloud,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
Z2E3P23VKM,1.409,f1.2xlarge,FPGA Instances,3,No Upfront,convertible,AWSGovCloud,8,122,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
38NPMPTW36,3.7876,f1.16xlarge,FPGA Instances,3,Partial Upfront,standard,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
4NA7Y494T4,10.835,f1.16xlarge,FPGA Instances,1,No Upfront,standard,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
7NE97W5U4E,12.4407,f1.16xlarge,FPGA Instances,1,No Upfront,convertible,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
BPH4J8HBKS,8.0304,f1.16xlarge,FPGA Instances,3,No Upfront,standard,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
CUZHX8X6JH,5.9922,f1.16xlarge,FPGA Instances,1,Partial Upfront,convertible,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
HU7G6KETJZ,5.2276,f1.16xlarge,FPGA Instances,1,Partial Upfront,standard,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
R5XV2EPZQZ,4.3396,f1.16xlarge,FPGA Instances,3,Partial Upfront,convertible,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
Z2E3P23VKM,9.2227,f1.16xlarge,FPGA Instances,3,No Upfront,convertible,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
38NPMPTW36,1.001,f1.4xlarge,FPGA Instances,3,Partial Upfront,standard,EU,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
4NA7Y494T4,2.861,f1.4xlarge,FPGA Instances,1,No Upfront,standard,EU,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
7NE97W5U4E,3.265,f1.4xlarge,FPGA Instances,1,No Upfront,convertible,EU,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
BPH4J8HBKS,2.15,f1.4xlarge,FPGA Instances,3,No Upfront,standard,EU,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
CUZHX8X6JH,1.559,f1.4xlarge,FPGA Instances,1,Partial Upfront,convertible,EU,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
HU7G6KETJZ,1.366,f1.4xlarge,FPGA Instances,1,Partial Upfront,standard,EU,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
R5XV2EPZQZ,1.141,f1.4xlarge,FPGA Instances,3,Partial Upfront,convertible,EU,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
Z2E3P23VKM,2.451,f1.4xlarge,FPGA Instances,3,No Upfront,convertible,EU,16,244,Dedicated,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,940
38NPMPTW36,0.511,f1.2xlarge,FPGA Instances,3,Partial Upfront,standard,US,8,122,Shared,Linux,2017,10.0,2017-03-31,NVMe SSD,470
4NA7Y494T4,1.246,f1.2xlarge,FPGA Instances,1,No Upfront,standard,US,8,122,Shared,Linux,2017,10.0,2017-03-31,NVMe SSD,470
7NE97W5U4E,1.413,f1.2xlarge,FPGA Instances,1,No Upfront,convertible,US,8,122,Shared,Linux,2017,10.0,2017-10-31,NVMe SSD,470
BPH4J8HBKS,0.9535,f1.2xlarge,FPGA Instances,3,No Upfront,standard,US,8,122,Shared,Linux,2017,10.0,2017-04-30,NVMe SSD,470
CUZHX8X6JH,0.7409,f1.2xlarge,FPGA Instances,1,Partial Upfront,convertible,US,8,122,Shared,Linux,2017,10.0,2017-10-31,NVMe SSD,470
HU7G6KETJZ,0.661,f1.2xlarge,FPGA Instances,1,Partial Upfront,standard,US,8,122,Shared,Linux,2017,10.0,2017-03-31,NVMe SSD,470
R5XV2EPZQZ,0.5684,f1.2xlarge,FPGA Instances,3,Partial Upfront,convertible,US,8,122,Shared,Linux,2017,10.0,2017-04-30,NVMe SSD,470
Z2E3P23VKM,1.077,f1.2xlarge,FPGA Instances,3,No Upfront,convertible,US,8,122,Shared,Linux,2017,10.0,2017-04-30,NVMe SSD,470
38NPMPTW36,0.4566,f1.2xlarge,FPGA Instances,3,Partial Upfront,standard,EU,8,122,Dedicated,Linux,2021,10.0,2021-06-01,NVMe SSD,470
4NA7Y494T4,1.3148,f1.2xlarge,FPGA Instances,1,No Upfront,standard,EU,8,122,Dedicated,Linux,2021,10.0,2021-06-01,NVMe SSD,470
7NE97W5U4E,1.507,f1.2xlarge,FPGA Instances,1,No Upfront,convertible,EU,8,122,Dedicated,Linux,2021,10.0,2021-06-01,NVMe SSD,470
BPH4J8HBKS,0.9913,f1.2xlarge,FPGA Instances,3,No Upfront,standard,EU,8,122,Dedicated,Linux,2021,10.0,2021-06-01,NVMe SSD,470
CUZHX8X6JH,0.7149,f1.2xlarge,FPGA Instances,1,Partial Upfront,convertible,EU,8,122,Dedicated,Linux,2021,10.0,2021-06-01,NVMe SSD,470
HU7G6KETJZ,0.6234,f1.2xlarge,FPGA Instances,1,Partial Upfront,standard,EU,8,122,Dedicated,Linux,2021,10.0,2021-06-01,NVMe SSD,470
R5XV2EPZQZ,0.5232,f1.2xlarge,FPGA Instances,3,Partial Upfront,convertible,EU,8,122,Dedicated,Linux,2021,10.0,2021-06-01,NVMe SSD,470
Z2E3P23VKM,1.135,f1.2xlarge,FPGA Instances,3,No Upfront,convertible,EU,8,122,Dedicated,Linux,2021,10.0,2021-06-01,NVMe SSD,470
38NPMPTW36,0.968,f1.4xlarge,FPGA Instances,3,Partial Upfront,standard,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
4NA7Y494T4,2.834,f1.4xlarge,FPGA Instances,1,No Upfront,standard,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
7NE97W5U4E,3.259,f1.4xlarge,FPGA Instances,1,No Upfront,convertible,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
BPH4J8HBKS,2.092,f1.4xlarge,FPGA Instances,3,No Upfront,standard,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
CUZHX8X6JH,1.552,f1.4xlarge,FPGA Instances,1,Partial Upfront,convertible,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
HU7G6KETJZ,1.35,f1.4xlarge,FPGA Instances,1,Partial Upfront,standard,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
R5XV2EPZQZ,1.114,f1.4xlarge,FPGA Instances,3,Partial Upfront,convertible,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
Z2E3P23VKM,2.407,f1.4xlarge,FPGA Instances,3,No Upfront,convertible,EU,16,244,Dedicated,Linux,2021,10.0,2021-07-01,NVMe SSD,940
38NPMPTW36,3.6576,f1.16xlarge,FPGA Instances,3,Partial Upfront,standard,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
4NA7Y494T4,10.705,f1.16xlarge,FPGA Instances,1,No Upfront,standard,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
7NE97W5U4E,12.3107,f1.16xlarge,FPGA Instances,1,No Upfront,convertible,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
BPH4J8HBKS,7.9004,f1.16xlarge,FPGA Instances,3,No Upfront,standard,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
CUZHX8X6JH,5.8622,f1.16xlarge,FPGA Instances,1,Partial Upfront,convertible,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
HU7G6KETJZ,5.0976,f1.16xlarge,FPGA Instances,1,Partial Upfront,standard,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
R5XV2EPZQZ,4.2096,f1.16xlarge,FPGA Instances,3,Partial Upfront,convertible,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
Z2E3P23VKM,9.0927,f1.16xlarge,FPGA Instances,3,No Upfront,convertible,AWSGovCloud,64,976,Dedicated,Linux,2017,25.0,2017-10-31,NVMe SSD,3760
38NPMPTW36,0.4606,f1.2xlarge,FPGA Instances,3,Partial Upfront,standard,US,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
4NA7Y494T4,1.2776,f1.2xlarge,FPGA Instances,1,No Upfront,standard,US,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
7NE97W5U4E,1.445,f1.2xlarge,FPGA Instances,1,No Upfront,convertible,US,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
BPH4J8HBKS,0.9822,f1.2xlarge,FPGA Instances,3,No Upfront,standard,US,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
CUZHX8X6JH,0.6919,f1.2xlarge,FPGA Instances,1,Partial Upfront,convertible,US,8,122,Shared,RHEL_HA,2021,10.0,2021-03-01,NVMe SSD,470
